real_trip_id,actual_total_sec,pred_total_sec,n_segments,abs_error_sec
DO-DUMMY-00301800_0,3202.9,3100.779,23,102.12094726562509
DO-DUMMY-00301807_0,2513.412,2681.4575,17,168.0455195312502
DO-DUMMY-00301873_0,2536.884,16124.487,17,13587.6033046875
DO-DUMMY-00301893_0,36243.170999999995,32447.633,25,3795.538187499995
DO-DUMMY-00301912_0,2861.029,2587.3044,16,273.724556640625
DO-DUMMY-00301918_0,3037.276,2585.8413,18,451.43469140624984
DO-DUMMY-00301919_0,4628.461,4920.889,33,292.42816015624976
DO-DUMMY-00301932_0,1880.844,3146.3945,15,1265.55053125
DO-DUMMY-00301968_0,34066.336,29656.553,18,4409.783265625003
DO-DUMMY-00301994_0,3490.231,3724.5022,24,234.27119726562478
DO-DUMMY-00302037_0,2514.456,2767.1626,18,252.70659765624987
DO-DUMMY-00302058_0,34852.474,31377.043,13,3475.431031250002
DO-DUMMY-00302061_0,2685.411,3454.157,21,768.7459824218749
DO-DUMMY-00302065_0,2913.591,7205.1553,18,4291.5642734375
DO-DUMMY-00302068_0,2517.317,19215.848,18,16698.53065625
DO-DUMMY-00302091_0,2541.871,2952.3,16,410.4290488281249
DO-DUMMY-00302099_0,33011.705,32496.09,17,515.6151562500017
DO-DUMMY-00302121_0,43282.384999999995,18794.49,20,24487.894765624995
DO-DUMMY-00302156_0,4073.596,5178.7915,29,1105.19550390625
DO-DUMMY-00302156_1,475.456,420.18475,1,55.27124658203127
DO-DUMMY-00302189_0,2183.304,2087.4756,12,95.82841406250009
DO-DUMMY-00302220_0,4598.226,4961.958,35,363.73200781250034
DO-DUMMY-00302223_0,2465.971,2709.541,15,243.570015625
DO-DUMMY-00302232_0,3125.595,2857.242,20,268.3530566406248
DO-DUMMY-00302252_0,4728.798,4602.5234,33,126.27456249999977
DO-DUMMY-00302291_0,3008.0769999999998,3425.0989,24,417.02187695312523
DO-DUMMY-00302311_0,43190.162,31341.254,20,11848.908093749997
DO-DUMMY-00302352_0,43144.675,34744.72,16,8399.956250000003
DO-DUMMY-00302375_0,3085.41,8843.769,18,5758.3585546875
DO-DUMMY-00302399_0,3384.973,3967.6191,25,582.646140625
DO-DUMMY-00302406_0,2690.435,3221.931,17,531.495908203125
DO-DUMMY-00302426_0,3455.964,3384.1677,23,71.79627539062494
DO-DUMMY-00302428_0,2098.935,2218.527,17,119.59209960937505
DO-DUMMY-00302444_0,3670.787,3928.0664,31,257.2794062500002
DO-DUMMY-00302484_0,2755.612,2880.0552,18,124.44317578124992
DO-DUMMY-00302512_0,2379.221,2416.1077,18,36.886666015624996
DO-DUMMY-00302541_0,3327.823,3370.1924,26,42.369382812500135
DO-DUMMY-00302565_0,3217.7400000000002,3522.2603,21,304.52025390624976
DO-DUMMY-00302569_0,3655.786,3869.6147,22,213.82874609374994
DO-DUMMY-00302569_1,796.029,648.5534,1,147.47559423828125
DO-DUMMY-00302573_0,2075.676,2048.8909,14,26.78513085937493
DO-DUMMY-00302594_0,2132.328,2505.024,16,372.69592578125
DO-DUMMY-00302626_0,2417.406,2690.6116,16,273.20557226562505
DO-DUMMY-00302631_0,4976.368,5113.9707,33,137.6027031249996
DO-DUMMY-00302663_0,2389.116,2354.7375,15,34.378451171874985
DO-DUMMY-00302693_0,2978.906,2941.2656,17,37.64037499999995
DO-DUMMY-00302732_0,2976.508,2911.691,17,64.81708203124981
DO-DUMMY-00302807_0,3487.321,3464.2874,20,23.033646484374913
DO-DUMMY-00302843_0,3338.6530000000002,3260.671,20,77.98210156250025
DO-DUMMY-00302844_0,2956.12,3031.648,18,75.52794921875011
DO-DUMMY-00302850_0,3326.324,3334.3044,23,7.980443359374931
DO-DUMMY-00302884_0,3739.895,3503.7532,20,236.14182617187498
DO-DUMMY-00302886_0,4884.704,4928.3394,34,43.63535546875028
DO-DUMMY-00302893_0,2740.7,2808.4597,19,67.75971679687518
DO-DUMMY-00302900_0,2993.439,3042.2644,21,48.82540429687515
DO-DUMMY-00302903_0,3256.293,3240.816,18,15.47708203125012
DO-DUMMY-00302939_0,2708.313,2450.7231,18,257.5898554687501
DO-DUMMY-00302943_0,2520.387,2887.364,19,366.97701367187483
DO-DUMMY-00302952_0,2667.511,2707.3223,14,39.81126562500003
DO-DUMMY-00303004_0,1638.951,1671.733,13,32.78203222656248
DO-DUMMY-00303017_0,5056.358,5141.879,34,85.52090624999983
DO-DUMMY-00303017_1,661.095,504.55692,2,156.5380847167969
DO-DUMMY-00303020_0,2429.17,2425.4832,18,3.6868457031250728
DO-DUMMY-00303045_0,2551.449,2446.7104,16,104.73855078125007
DO-DUMMY-00303073_0,2787.162,3032.3687,18,245.2066523437502
DO-DUMMY-00303079_0,3196.677,3306.4639,24,109.78686718749987
DO-DUMMY-00303135_0,2959.732,2997.746,19,38.01409375000003
DO-DUMMY-00303135_1,4095.406,1847.2025,2,2248.2034853515624
DO-DUMMY-00303172_0,4650.603,4617.5425,34,33.060519531250065
DO-DUMMY-00303192_0,2440.265,2351.1995,17,89.06553710937487
DO-DUMMY-00303206_0,3482.479,3379.0845,20,103.39452734374981
DO-DUMMY-00303207_0,2954.614,2956.5176,17,1.9035781249999673
DO-DUMMY-00303207_1,523.958,424.413,1,99.54500561523434
DO-DUMMY-00303218_0,2830.687,2803.352,19,27.334949218749898
DO-DUMMY-00303223_0,642.796,594.17444,6,48.62156152343755
DO-DUMMY-00303223_1,2177.062,1536.2366,1,640.8254277343749
DO-DUMMY-00303230_0,2229.22,2243.9165,18,14.6965039062502
DO-DUMMY-00303250_0,2883.167,2805.8284,23,77.33863085937492
DO-DUMMY-00303279_0,4411.803,4470.2246,35,58.421609375000116
DO-DUMMY-00303280_0,2026.777,2116.964,14,90.18711132812496
DO-DUMMY-00303291_0,4032.3160000000003,3743.794,28,288.52205468750026
DO-DUMMY-00303341_0,2553.635,2750.932,20,197.29688476562478
DO-DUMMY-00303346_0,44096.694,23048.477,15,21048.217437500003
DO-DUMMY-00303358_0,4167.027,4178.8076,35,11.780617187499956
DO-DUMMY-00303366_0,2995.625,2926.3318,26,69.293212890625
DO-DUMMY-00303392_0,2285.693,2292.7983,16,7.105339843749789
DO-DUMMY-00303421_0,2642.678,12695.401,19,10052.7233671875
DO-DUMMY-00303423_0,3415.05,3321.283,21,93.76704101562518
DO-DUMMY-00303455_0,2626.417,2597.523,17,28.894050781249916
DO-DUMMY-00303491_0,2297.326,2488.103,20,190.77702734374998
DO-DUMMY-00303517_0,2616.023,5219.579,17,2603.5561015625
DO-DUMMY-00303563_0,2300.534,3520.2615,17,1219.727474609375
DO-DUMMY-00303578_0,2805.184,2574.0935,17,231.0904941406252
DO-DUMMY-00303580_0,3155.562,3041.1567,18,114.4052617187499
DO-DUMMY-00303588_0,3034.118,3320.2107,20,286.09269335937506
DO-DUMMY-00303592_0,3147.637,3022.939,16,124.69803515625017
DO-DUMMY-00303598_0,2685.101,3439.2466,24,754.1455820312499
DO-DUMMY-00303661_0,2609.959,2847.402,20,237.44309960937517
DO-DUMMY-00303685_0,4455.499,4607.045,35,151.5459218750002
DO-DUMMY-00303686_0,2269.607,2385.8582,18,116.25115429687503
DO-DUMMY-00303691_0,4601.432,4298.603,32,302.8289726562498
DO-DUMMY-00303734_0,2506.21,3016.304,18,510.09395507812496
DO-DUMMY-00303766_0,2570.328,2699.646,19,129.31799609375003
DO-DUMMY-00303807_0,4023.0370000000003,4107.608,29,84.57091015624974
DO-DUMMY-00303812_0,3475.317,2936.5625,16,538.7545
DO-DUMMY-00303816_0,2884.229,2874.6436,20,9.585445312499814
DO-DUMMY-00303818_0,4767.259,4773.3525,33,6.0935390624999854
DO-DUMMY-00303869_0,2780.9,2658.6294,18,122.27060546875009
DO-DUMMY-00303912_0,2229.546,2168.636,18,60.91001367187482
DO-DUMMY-00303914_0,2550.219,2558.8552,26,8.636224609374949
DO-DUMMY-00303956_0,2569.8,2431.6416,18,138.15839843750018
DO-DUMMY-00303961_0,3272.383,3637.8462,26,365.4631914062502
DO-DUMMY-00304026_0,2794.592,3095.3057,19,300.7136640624999
DO-DUMMY-00304030_0,3909.858,3966.2769,31,56.418855468749825
DO-DUMMY-00304045_0,2549.572,2620.1292,20,70.55715039062488
DO-DUMMY-00304094_0,2265.989,2314.8286,18,48.83961328124997
DO-DUMMY-00304144_0,3083.342,2824.7158,19,258.6261796875001
DO-DUMMY-00304174_0,2576.684,2592.2646,19,15.580648437499804
DO-DUMMY-00304191_0,1916.707,2554.5696,18,637.8625800781249
DO-DUMMY-00304206_0,3095.504,2898.8953,24,196.6087363281249
DO-DUMMY-00304206_1,565.351,1230.3369,1,664.9859140625
DO-DUMMY-00304207_0,714.784,564.0673,3,150.71667822265624
DO-DUMMY-00304219_0,2706.148,2767.5222,20,61.37421679687486
DO-DUMMY-00304259_0,2095.927,2153.6453,17,57.718263671874865
DO-DUMMY-00304261_0,4529.209,4429.1626,34,100.04640234374983
DO-DUMMY-00304262_0,4719.982,4513.5693,33,206.41266406249997
DO-DUMMY-00304265_0,3111.37,2969.4585,26,141.9115039062499
DO-DUMMY-00304268_0,1626.112,1680.2496,13,54.13763378906242
DO-DUMMY-00304327_0,2992.016,2774.4004,25,217.61560937500008
DO-DUMMY-00304331_0,8390.91,4962.7363,18,3428.173671875
DO-DUMMY-00304381_0,2079.522,2333.2085,18,253.68649609375007
DO-DUMMY-00304441_0,395.72700000000003,479.57513,5,83.84813427734372
DO-DUMMY-00304447_0,2028.096,1865.866,16,162.230033203125
DO-DUMMY-00304456_0,1698.135,2803.5928,14,1105.4577734375
DO-DUMMY-00304460_0,2860.676,2851.22,20,9.45602929687493
DO-DUMMY-00304483_0,2291.094,2772.5532,17,481.45922265624995
DO-DUMMY-00304491_0,918.492,895.5874,7,22.904597656249962
DO-DUMMY-00304495_0,2858.063,3045.751,21,187.6879765624999
DO-DUMMY-00304567_0,2144.96,2477.8174,24,332.85738281249996
DO-DUMMY-00304583_0,428.575,384.66324,4,43.911761474609364
DO-DUMMY-00304584_0,1473.79,1429.1488,13,44.641196289062464
DO-DUMMY-00304591_0,2140.025,2410.2283,17,270.2032714843749
DO-DUMMY-00304631_0,1762.719,2324.4348,17,561.715814453125
DO-DUMMY-00304640_0,8147.201,5315.8774,17,2831.32355859375
DO-DUMMY-00304666_0,1540.7620000000002,1684.5176,16,143.75557812499983
DO-DUMMY-00304696_0,1321.679,1221.2019,12,100.47709570312509
DO-DUMMY-00304756_0,2155.82,2704.8472,20,549.0271679687498
DO-DUMMY-00304758_0,3506.448,3121.8386,26,384.60937695312487
DO-DUMMY-00304785_0,2044.707,2215.7224,18,171.0154121093749
DO-DUMMY-00304800_0,2684.541,2617.5986,18,66.94236718750017
DO-DUMMY-00304809_0,2951.433,2669.5493,15,281.88368359375
DO-DUMMY-00304856_0,3137.553,2958.742,23,178.81105664062488
DO-DUMMY-00304856_1,1989.256,1002.31256,1,986.9434389648438
DO-DUMMY-00304861_0,3025.708,2987.852,19,37.855949218750084
DO-DUMMY-00304864_0,2231.371,2292.6692,18,61.298189453124905
DO-DUMMY-00304866_0,2037.0349999999999,1922.222,16,114.81295410156235
DO-DUMMY-00304893_0,2094.987,2169.5242,17,74.53716992187492
DO-DUMMY-00304897_0,2227.779,2269.7153,20,41.936332031250004
DO-DUMMY-00304908_0,1631.709,1555.4747,13,76.23426855468756
DO-DUMMY-00304963_0,2460.229,2555.5684,22,95.33935937500019
DO-DUMMY-00305020_0,2720.801,2391.1433,18,329.65768945312493
DO-DUMMY-00305024_0,3020.7000000000003,2860.0505,18,160.64946289062527
DO-DUMMY-00305030_0,6928.687,3975.4,18,2953.28709765625
DO-DUMMY-00305057_0,2634.4429999999998,2696.3838,20,61.940789062500244
DO-DUMMY-00305094_0,3126.159,2944.8154,20,181.3435703125001
DO-DUMMY-00305114_0,2798.006,3068.7393,18,270.73325781250014
DO-DUMMY-00305120_0,2458.978,2747.9504,18,288.97243945312493
DO-DUMMY-00305159_0,2714.654,3008.6301,20,293.976126953125
DO-DUMMY-00305163_0,3535.584,2675.1912,17,860.3928378906248
DO-DUMMY-00305193_0,2088.825,2384.8838,20,296.0587890625002
DO-DUMMY-00305222_0,8597.056,6695.5415,18,1901.5144960937505
DO-DUMMY-00305229_0,2744.092,2867.933,20,123.8411054687499
DO-DUMMY-00305243_0,2249.549,2141.8538,18,107.69524023437498
DO-DUMMY-00305250_0,2945.2479999999996,2804.3923,19,140.8556660156246
DO-DUMMY-00305294_0,5778.574,3679.886,23,2098.6880136718746
DO-DUMMY-00305305_0,2953.582,2816.0315,26,137.55050585937488
DO-DUMMY-00305307_0,2376.628,3115.7964,16,739.1683867187498
DO-DUMMY-00305313_0,2183.374,1724.3773,14,458.9966806640623
DO-DUMMY-00305387_0,8429.313,8282.911,20,146.4018671875001
DO-DUMMY-00305395_0,2476.644,2668.4558,16,191.81181054687522
DO-DUMMY-00305408_0,9564.08,10021.862,18,457.7823046875001
DO-DUMMY-00305410_0,4969.183,5078.8433,31,109.66026171875001
DO-DUMMY-00305413_0,2813.8179999999998,2737.957,19,75.86096874999976
DO-DUMMY-00305427_0,10167.037,7050.8013,18,3116.2357304687503
DO-DUMMY-00305432_0,2481.482,2554.7617,15,73.27971875000003
DO-DUMMY-00305438_0,2464.7799999999997,2496.383,16,31.603056640625255
DO-DUMMY-00305456_0,7780.457,6420.401,20,1360.0561210937503
DO-DUMMY-00305469_0,6976.849,6244.9917,20,731.8573007812502
DO-DUMMY-00305485_0,2628.6059999999998,3345.793,19,717.1869687500002
DO-DUMMY-00305547_0,3659.036,3534.5952,17,124.44078515625006
DO-DUMMY-00305554_0,2648.775,2608.6367,15,40.13828125000009
DO-DUMMY-00305560_0,2317.498,2307.66,14,9.838087890625047
DO-DUMMY-00305587_0,2521.327,2792.7332,17,271.4061542968748
DO-DUMMY-00305592_0,5179.088,4840.723,32,338.36485546874974
DO-DUMMY-00305595_0,2365.912,3087.263,14,721.3509394531252
DO-DUMMY-00305617_0,4990.509,3333.7253,17,1656.783658203125
DO-DUMMY-00305643_0,3019.301,2972.8633,21,46.43771874999993
DO-DUMMY-00305671_0,6066.745,4052.8374,25,2013.90759765625
DO-DUMMY-00305708_0,3014.498,3651.9067,24,637.40873828125
DO-DUMMY-00305777_0,2295.442,2286.9924,21,8.449568359375007
DO-DUMMY-00305784_0,2244.75,2375.2036,17,130.45361328125
DO-DUMMY-00305789_0,466.786,460.81674,4,5.969258056640626
DO-DUMMY-00305790_0,3332.2219999999998,3001.4575,19,330.76448046874975
DO-DUMMY-00305803_0,2819.168,2813.2876,18,5.88040234375012
DO-DUMMY-00305829_0,3289.389,3149.6084,20,139.78060156250012
DO-DUMMY-00305879_0,3755.597,3140.1946,25,615.4024199218752
DO-DUMMY-00305883_0,1994.749,1995.3009,17,0.5519033203124764
DO-DUMMY-00305885_0,3822.802,3351.132,23,471.66991992187513
DO-DUMMY-00305897_0,2674.059,2275.147,14,398.9120273437502
DO-DUMMY-00305906_0,7824.349,4026.189,20,3798.16003515625
DO-DUMMY-00305923_0,2252.669,2317.3804,16,64.71137109375013
DO-DUMMY-00305924_0,4013.513,4135.725,32,122.21209765625008
DO-DUMMY-00305968_0,4965.2210000000005,5396.884,34,431.66278906249954
DO-DUMMY-00306059_0,2972.354,2976.8064,18,4.4523964843751855
DO-DUMMY-00306118_0,3126.819,3464.4841,24,337.66513085937504
DO-DUMMY-00306156_0,6362.584,3361.9429,18,3000.64112890625
DO-DUMMY-00306161_0,3878.0860000000002,3705.2322,19,172.85382226562524
DO-DUMMY-00306165_0,3563.012,3485.5505,20,77.46146289062517
DO-DUMMY-00306240_0,3046.467,3146.443,20,99.9761152343749
DO-DUMMY-00306250_0,3735.715,2922.6367,17,813.0782812500001
DO-DUMMY-00306266_0,4212.358,3545.5513,19,666.8067304687502
DO-DUMMY-00306284_0,3222.503,3788.7183,25,566.2152617187498
DO-DUMMY-00306285_0,3322.802,3363.2568,18,40.454835937499865
DO-DUMMY-00306308_0,4447.354,3629.9453,24,817.4086875000003
DO-DUMMY-00306358_0,3710.076,2852.2932,16,857.782787109375
DO-DUMMY-00306366_0,5496.781,4550.431,24,946.34984765625
DO-DUMMY-00306380_0,3355.632,3181.8591,19,173.77286914062506
DO-DUMMY-00306398_0,4329.619,3736.3005,23,593.3184628906247
DO-DUMMY-00306399_0,4156.48,3186.558,17,969.9218945312496
DO-DUMMY-00306420_0,3692.674,3659.3066,25,33.36735937499998
DO-DUMMY-00306426_0,3118.2120000000004,3055.3264,18,62.885583984375444
DO-DUMMY-00306444_0,4702.362999999999,3959.1082,19,743.2548457031244
DO-DUMMY-00306464_0,1437.513,1462.3352,12,24.82220507812508
DO-DUMMY-00306505_0,4479.561,4144.6567,17,334.9042617187497
DO-DUMMY-00306518_0,3502.795,3387.3755,25,115.41951171875007
DO-DUMMY-00306525_0,2928.377,3638.099,17,709.72212109375
DO-DUMMY-00306550_0,5121.151,5136.829,34,15.67810156250016
DO-DUMMY-00306551_0,2812.978,2874.247,20,61.269070312499935
DO-DUMMY-00306555_0,7249.187,4291.2954,15,2957.89158984375
DO-DUMMY-00306577_0,4965.724,3254.7573,17,1710.9666757812502
DO-DUMMY-00306632_0,2438.688,3407.9897,22,969.3017460937499
DO-DUMMY-00306648_0,3102.619,3176.9595,19,74.34047265624986
DO-DUMMY-00306653_0,1419.769,1368.7637,9,51.005328125000005
DO-DUMMY-00306664_0,2664.88,2919.9402,19,255.0601855468749
DO-DUMMY-00306679_0,4418.706,4449.419,29,30.71294531249987
DO-DUMMY-00306716_0,2672.485,2744.797,19,72.31211914062487
DO-DUMMY-00306750_0,2811.23,2762.7375,22,48.49245117187502
DO-DUMMY-00306766_0,154.772,563.31256,1,408.54056103515626
DO-DUMMY-00306799_0,3833.145,3693.066,29,140.07908203124998
DO-DUMMY-00306801_0,3077.829,2980.5767,18,97.25233984375018
DO-DUMMY-00306805_0,2966.794,2807.531,25,159.26299414062487
DO-DUMMY-00306840_0,7968.559,5129.5347,19,2839.02433203125
DO-DUMMY-00306857_0,3053.346,3655.5652,19,602.219185546875
DO-DUMMY-00306865_0,9037.934000000001,6620.6924,19,2417.241617187501
DO-DUMMY-00306867_0,2360.96,2798.5444,18,437.58443359374996
DO-DUMMY-00306879_0,1160.989,1217.7489,10,56.75990136718747
DO-DUMMY-00306893_0,2632.725,3238.498,22,605.7730468750001
DO-DUMMY-00306906_0,2605.788,3036.7668,15,430.978845703125
DO-DUMMY-00306939_0,2067.832,2914.6729,18,846.8408515625001
DO-DUMMY-00306948_0,5076.255,5186.765,33,110.51013671874989
DO-DUMMY-00306959_0,2985.0589999999997,3686.5398,26,701.4807949218753
DO-DUMMY-00307035_0,3275.902,3306.6887,22,30.786720703124956
DO-DUMMY-00307044_0,1757.0349999999999,1712.4211,10,44.613857421874854
DO-DUMMY-00307047_0,3057.232,3084.7048,20,27.47283398437503
DO-DUMMY-00307054_0,3196.992,3158.0957,20,38.89629687500019
DO-DUMMY-00307076_0,3333.355,3066.111,18,267.243916015625
DO-DUMMY-00307084_0,3712.3500000000004,3653.8916,26,58.458398437500364
DO-DUMMY-00307092_0,4971.133,5074.932,34,103.79912890625019
DO-DUMMY-00307104_0,3201.314,2915.437,17,285.87698828124985
DO-DUMMY-00307169_0,2747.64,2920.8794,19,173.23939453125013
DO-DUMMY-00307188_0,3156.123,2915.758,18,240.36494335937505
DO-DUMMY-00307189_0,3501.622,3400.6262,20,100.99577929687484
DO-DUMMY-00307200_0,1237.063,1387.1777,10,150.1147343749999
DO-DUMMY-00307205_0,19915.85,16116.048,18,3799.8021484374985
DO-DUMMY-00307218_0,4800.264,5215.528,31,415.2638320312499
DO-DUMMY-00307255_0,3524.2599999999998,3544.0537,20,19.793710937500236
DO-DUMMY-00307270_0,2074.5280000000002,5474.2603,17,3399.7322539062498
DO-DUMMY-00307278_0,3453.764,3591.3877,18,137.62369531249988
DO-DUMMY-00307278_1,192.413,165.27808,1,27.13492382812501
DO-DUMMY-00307281_0,4058.624,4617.085,26,558.4609609375002
DO-DUMMY-00307302_0,2143.737,3274.1838,15,1130.446837890625
DO-DUMMY-00307305_0,2635.953,3139.154,18,503.201052734375
DO-DUMMY-00307317_0,2866.456,3009.395,18,142.93901953124987
DO-DUMMY-00307334_0,3132.6859999999997,3292.625,22,159.9390000000003
DO-DUMMY-00307366_0,3000.855,3005.3677,17,4.512675781249982
DO-DUMMY-00307368_0,2670.124,2802.1184,19,131.9944082031252
DO-DUMMY-00307408_0,2612.347,2672.6123,17,60.26530468749979
DO-DUMMY-00307409_0,3221.776,3140.728,15,81.04797265624984
DO-DUMMY-00307409_1,621.283,407.45105,1,213.83195019531252
DO-DUMMY-00307438_0,3870.981,3918.461,26,47.47993749999978
DO-DUMMY-00307454_0,2833.073,2895.1782,17,62.105222656250135
DO-DUMMY-00307473_0,2119.412,2172.9287,16,53.51671093750019
DO-DUMMY-00307484_0,23233.088,22313.953,20,919.1348749999997
DO-DUMMY-00307487_0,3287.172,3218.6206,19,68.55139453125003
DO-DUMMY-00307510_0,24953.749,27016.768,33,2063.018578125
DO-DUMMY-00307528_0,2438.842,2606.4617,18,167.6196699218749
DO-DUMMY-00307545_0,3465.774,10695.967,20,7230.192796875001
DO-DUMMY-00307551_0,133.288,116.39284,1,16.89516247558595
DO-DUMMY-00307551_1,2615.919,2915.187,1,299.26801171875013
DO-DUMMY-00307561_0,3359.348,3448.0747,22,88.72670703125004
DO-DUMMY-00307571_0,2342.674,2329.9607,17,12.713306640624978
DO-DUMMY-00307639_0,2422.145,2398.3699,18,23.775126953124982
DO-DUMMY-00307655_0,26124.073,19026.902,18,7097.17065625
DO-DUMMY-00307660_0,5709.219,6153.564,34,444.34496484374995
DO-DUMMY-00307664_0,2918.79,10059.867,17,7141.0771875
DO-DUMMY-00307673_0,2761.158,2938.1753,21,177.0172929687501
DO-DUMMY-00307704_0,2799.456,2825.1782,19,25.72222265624987
DO-DUMMY-00307727_0,3157.573,3316.7935,24,159.22045703125013
DO-DUMMY-00307747_0,2884.65,2822.7056,19,61.94443359375009
DO-DUMMY-00307764_0,2805.5370000000003,2683.8557,22,121.68128710937526
DO-DUMMY-00307778_0,3172.228,3124.1099,19,48.118136718750065
DO-DUMMY-00307788_0,21163.042,15424.293,26,5738.749031250001
DO-DUMMY-00307856_0,2198.216,4378.9893,13,2180.7732578125
DO-DUMMY-00307865_0,3807.153,3600.6785,20,206.4745332031248
DO-DUMMY-00307867_0,26886.400999999998,24279.865,33,2606.535765624998
DO-DUMMY-00307899_0,22879.765,18989.748,24,3890.0169531249994
DO-DUMMY-00307903_0,3432.936,6244.8247,25,2811.88870703125
DO-DUMMY-00307913_0,2712.518,3631.8416,17,919.323552734375
DO-DUMMY-00307926_0,3193.192,6942.674,19,3749.481828125
DO-DUMMY-00308001_0,2605.098,3527.3406,19,922.242576171875
DO-DUMMY-00308025_0,3285.57,3742.255,19,456.68488281249984
DO-DUMMY-00308063_0,28178.016,19737.186,26,8440.830453125
DO-DUMMY-00308077_0,2525.659,7515.889,18,4990.23016015625
DO-DUMMY-00308133_0,3047.622,3051.7288,19,4.106759765625156
DO-DUMMY-00308149_0,3270.402,4788.653,24,1518.25083203125
DO-DUMMY-00308163_0,35750.289,25712.14,20,10038.148374999997
DO-DUMMY-00308173_0,3255.4139999999998,3414.0789,25,158.66485742187524
DO-DUMMY-00308203_0,5371.178,5375.922,21,4.743875000000116
DO-DUMMY-00308209_0,5098.292,4871.0903,31,227.20166796875037
DO-DUMMY-00308217_0,3472.451,3518.1555,19,45.70451757812498
DO-DUMMY-00308222_0,3430.443,23399.01,19,19968.566765625
DO-DUMMY-00308244_0,4752.61,4930.0615,34,177.45152343750033
DO-DUMMY-00308247_0,5110.67,13915.194,30,8804.5243359375
DO-DUMMY-00308272_0,31470.318,46790.875,14,15320.557
DO-DUMMY-00308276_0,2928.607,14265.925,19,11337.3178046875
DO-DUMMY-00308313_0,3975.03,5367.132,23,1392.1018359374998
DO-DUMMY-00308339_0,2496.351,2931.8167,18,435.4656503906249
DO-DUMMY-00308376_0,3211.029,3663.2092,20,452.180228515625
DO-DUMMY-00308397_0,3855.613,4319.2544,19,463.64139453125017
DO-DUMMY-00308398_0,5097.433,8757.277,19,3659.84434375
DO-DUMMY-00308424_0,26586.993,22434.988,24,4152.004718749999
DO-DUMMY-00308427_0,29400.255,19995.86,20,9404.395625000001
DO-DUMMY-00308454_0,3790.289,4222.437,25,432.1480117187498
DO-DUMMY-00308456_0,5708.9130000000005,6042.464,33,333.55086718749953
DO-DUMMY-00308456_1,648.898,1016.8762,2,367.978220703125
DO-DUMMY-00308457_0,29575.281,18811.027,17,10764.253656249999
DO-DUMMY-00308503_0,3557.4120000000003,3323.4927,20,233.91932421875026
DO-DUMMY-00308518_0,2525.322,2903.2856,17,377.9636445312499
DO-DUMMY-00308551_0,5887.094,5604.2363,31,282.85767187500005
DO-DUMMY-00308553_0,3284.9359999999997,3452.1663,18,167.2302597656253
DO-DUMMY-00308587_0,3554.459,4006.96,17,452.50096093750017
DO-DUMMY-00308634_0,4371.748,4483.4673,24,111.71928515625041
DO-DUMMY-00308641_0,2837.1929999999998,3536.2014,18,699.0084160156252
DO-DUMMY-00308644_0,2517.954,3001.608,18,483.6539101562498
DO-DUMMY-00308669_0,35419.889,15894.819,18,19525.069664062503
DO-DUMMY-00308677_0,2770.659,3058.7742,19,288.1151699218749
DO-DUMMY-00308682_0,5514.574,5289.885,34,224.68923437499961
DO-DUMMY-00308717_0,4100.6359999999995,4265.071,26,164.4348007812505
DO-DUMMY-00308761_0,1382.277,2120.891,9,738.61411328125
DO-DUMMY-00308775_0,2395.771,2548.8838,18,153.11278906249981
DO-DUMMY-00308812_0,26891.029000000002,16368.624,26,10522.404976562502
DO-DUMMY-00308863_0,3046.83,3585.1619,20,538.3318652343751
DO-DUMMY-00308864_0,5453.055,5375.805,34,77.24982421875029
DO-DUMMY-00308866_0,3379.057,4531.505,19,1152.4478828125002
DO-DUMMY-00308892_0,3808.144,4610.822,26,802.6777773437502
DO-DUMMY-00308936_0,5587.047,5726.9033,35,139.85632031250043
DO-DUMMY-00308955_0,3337.3689999999997,3541.013,18,203.6439394531253
DO-DUMMY-00308959_0,3083.214,3232.2317,17,149.01768945312506
DO-DUMMY-00308993_0,4564.812,8781.503,21,4216.6909296875
DO-DUMMY-00308993_1,476.04200000000003,547.3329,2,71.29088574218747
DO-DUMMY-00309000_0,2023.837,2014.1005,16,9.736536132812489
DO-DUMMY-00309034_0,3572.368,3525.8684,20,46.49959179687494
DO-DUMMY-00309047_0,3387.666,3992.063,20,604.3969882812498
DO-DUMMY-00309056_0,2213.019,2335.9602,20,122.94120507812522
DO-DUMMY-00309056_1,144.971,340.96857,1,195.99756689453125
DO-DUMMY-00309099_0,3309.669,2997.2954,19,312.37358984374987
DO-DUMMY-00309118_0,2368.877,2401.1873,20,32.31025585937505
DO-DUMMY-00309125_0,3934.029,3160.2373,16,773.7916953125
DO-DUMMY-00309126_0,4076.364,4158.5146,20,82.15064843749997
DO-DUMMY-00309147_0,3879.373,3804.2786,24,75.09443554687505
DO-DUMMY-00309176_0,2624.637,2616.536,16,8.101111328125171
DO-DUMMY-00309186_0,5791.41,5444.521,35,346.88900390624985
DO-DUMMY-00309186_1,711.1229999999999,698.7246,2,12.398390624999934
DO-DUMMY-00309198_0,2793.547,3181.0496,17,387.502560546875
DO-DUMMY-00309238_0,2758.177,2803.5728,18,45.395753906249865
DO-DUMMY-00309262_0,3002.906,3402.2131,20,399.30713476562505
DO-DUMMY-00309307_0,2891.21,2776.2554,19,114.95462890625004
DO-DUMMY-00309324_0,2860.02,2628.0225,18,231.99753906249998
DO-DUMMY-00309349_0,5224.697,4424.8823,34,799.8146757812501
